obs,low        (fiat),high      (fiat),open      (fiat),close     (fiat),vol      (fiat),trade_vol  (fiat),low (crypto),high (crypto),open (crypto),close (crypto),vol (crypto),trade_vol (crypto),
1394,31.12,33.33,32.03,31.43,6866.656377,215819.0099,0.00107,0.001155,0.001094,0.001075,1668.955662,1.794127337,
1395,30.77,31.97,31.39,31.63,3462.898473,109531.4787,0.00106,0.001081,0.001073,0.001077,135.358,0.145780566,
1396,31.35,32,31.56,31.85,3430.798412,109270.9294,0.001071,0.001093,0.001079,0.001093,28.60432792,0.03126453,
1397,31,32.58,31.85,32.18,6691.386673,215328.8231,0.001089,0.001105,0.001093,0.001101,56.012,0.061669212,
1398,32.15,32.58,32.16,32.57,1983.90914,64615.9207,0.001098,0.001116,0.001105,0.001116,15.167,0.016926372,
1399,31.18,32.75,32.54,32.14,1560.748162,50162.44594,0.00108,0.001098,0.001096,0.001097,32.84263841,0.036028374,
1400,31.29,32.34,32.09,31.59,1921.102488,60687.62759,0.001082,0.001098,0.001098,0.001085,20.97353535,0.022756286,
1401,30.29,31.8,31.6,31.76,2608.894454,82858.48787,0.001055,0.001084,0.001075,0.001069,79.60561737,0.085098405,
1402,31.49,32.3,31.8,31.89,3794.387089,121003.0043,0.00106,0.001101,0.001062,0.001095,164.2853924,0.179892505,
1403,31.25,32.13,31.88,31.3,3467.341129,108527.7773,0.001069,0.001097,0.001094,0.001075,47.78283684,0.05136655,
1404,30.5,31.45,31.27,30.76,2863.540956,88082.5198,0.001061,0.001072,0.001072,0.001061,0.9437163,0.001001283,
1405,30.14,31.02,30.75,30.82,3610.823734,111285.5875,0.00105,0.001075,0.001063,0.001075,32.16577485,0.034578208,
1406,30.78,32.84,30.78,32.45,3646.785821,118338.1999,0.001073,0.001126,0.001073,0.001122,44.39679182,0.0498132,
1407,31.85,33.48,32.48,32.39,4614.785225,149472.8935,0.001107,0.001149,0.00112,0.00111,49.18290843,0.054593028,
1408,32.21,33.28,32.42,32.93,6393.902961,210551.2245,0.001107,0.001123,0.001107,0.001121,23.531,0.026378251,
1409,32.63,33.31,32.93,32.85,7480.560167,245736.4015,0.0011,0.001113,0.001106,0.001106,29.98746194,0.033166133,
1410,32.22,32.95,32.81,32.31,2273.236381,73448.26747,0.001098,0.001107,0.001107,0.001102,5.466,0.006023532,
1411,32.13,32.84,32.32,32.46,4977.304351,161563.2992,0.0011,0.001114,0.001107,0.0011,7.696,0.0084656,
1412,32.1,32.53,32.46,32.22,2334.8487,75228.8251,0.001091,0.001106,0.001105,0.001094,3.42436199,0.003746252,
1413,31.82,32.43,32.21,31.92,1949.728727,62235.34097,0.001086,0.001098,0.001095,0.001088,31.707,0.034497216,
1414,31.77,32.34,31.89,31.89,4912.335552,156654.3808,0.001076,0.001094,0.001094,0.001076,15.19,0.01634444,
1415,28.69,31.89,31.87,29.85,7508.382671,224125.2227,0.001,0.00117,0.001075,0.001015,236.4838599,0.240031118,
1416,27.46,29.88,29.78,28.34,7610.297666,215675.8358,0.000953,0.001021,0.001014,0.00099,147.6828427,0.146206014,
1417,23.1,29.24,28.35,25.7,10401.8698,267328.0538,0.000904,0.001025,0.000987,0.000978,579.12814,0.566387321,
1418,25.72,27.4,25.72,26.45,8488.3116,224515.8418,0.000975,0.001023,0.000982,0.001023,76.49428066,0.078253649,
1419,26.27,26.81,26.42,26.73,5413.221944,144695.4226,0.001013,0.001028,0.001027,0.001028,4.293,0.004413204,
1420,26.63,27.24,26.77,26.97,2159.572653,58243.67446,0.001023,0.001041,0.001027,0.00103,4.10897374,0.004232243,
1421,25.86,27.05,26.99,26.41,4586.867821,121139.1792,0.001008,0.00103,0.001026,0.001008,13.771,0.013881168,
1422,25.64,26.82,26.43,26.3,5081.030626,133631.1055,0.000999,0.001024,0.001013,0.001021,86.885,0.088709585,
1423,25.76,26.88,26.31,26.52,7287.482659,193264.0401,0.000999,0.00103,0.001022,0.001003,92.24,0.09251672,
1424,24.85,26.58,26.52,25.19,8020.286287,202031.0116,0.000954,0.001002,0.000999,0.000955,84.14795986,0.080361302,
1425,24.35,25.61,25.04,25.6,5037.103689,128949.8544,0.00094,0.000981,0.000954,0.000978,70.482,0.068931396,
1426,25.19,25.7,25.59,25.32,3205.233489,81156.51193,0.000973,0.000985,0.000985,0.00098,10.467,0.01025766,
1427,25.15,25.94,25.32,25.76,1779.600185,45842.50078,0.000985,0.000992,0.000986,0.00099,2.71425201,0.002687109,
1428,25.33,26.4,25.8,26.06,3783.624985,98601.26711,0.00098,0.001007,0.00099,0.000998,37.26382651,0.037189299,
1429,25.44,27.42,26.05,27.13,4502.843595,122162.1467,0.000962,0.000995,0.000995,0.000979,211.2720771,0.206835363,
1430,26.63,27.19,27.19,26.98,2585.752077,69763.59103,0.000964,0.000993,0.000981,0.000986,26.773,0.026398178,
1431,25.55,27.15,26.87,26.04,3623.480515,94355.4326,0.000978,0.001003,0.000984,0.001002,123.1998445,0.123446244,
1432,25.04,26.2,26.03,25.25,5416.085744,136756.165,0.000979,0.001007,0.001005,0.000979,38.96,0.03814184,
1433,25,25.46,25.28,25.3,1789.248608,45267.98977,0.00097,0.000984,0.00098,0.00098,24.923,0.02442454,
1434,25.3,25.8,25.3,25.59,2109.089472,53971.59958,0.000979,0.000997,0.000979,0.000984,9.80158448,0.009644759,
1435,25.21,25.94,25.6,25.59,4009.546745,102604.3012,0.000982,0.000996,0.000985,0.000991,25.15788709,0.024931466,
1436,25.28,25.92,25.55,25.78,1953.889097,50371.26092,0.000987,0.001004,0.000989,0.000995,25.936,0.02580632,
1437,25.11,25.87,25.79,25.63,2948.623796,75573.22789,0.000988,0.001004,0.000989,0.001004,27.505,0.02761502,
1438,25.56,26.26,25.61,26.13,3343.937464,87377.08594,0.000986,0.001007,0.001001,0.000993,8.09,0.00803337,
1439,25.72,26.49,26.09,26.21,3366.346357,88231.93802,0.000985,0.001013,0.000995,0.001013,63.49276471,0.064318171,
1440,26.13,26.58,26.21,26.57,2168.121903,57606.99896,0.001006,0.001025,0.001013,0.001012,85.76996248,0.086799202,
1441,25.16,26.56,26.56,25.61,2490.59395,63784.11107,0.000973,0.00102,0.001019,0.00099,60.83297211,0.060224642,
1442,24.28,25.65,25.63,24.74,5785.130482,143124.1281,0.000963,0.000999,0.000982,0.000981,65.61434215,0.06436767,
1443,24.67,25.85,24.72,25.19,2852.789983,71861.77968,0.000968,0.000983,0.000983,0.000968,74.106,0.071734608,
1444,25.02,25.86,25.15,25.6,2296.121181,58780.70223,0.000978,0.00098,0.000979,0.00098,0.391,0.00038318,
1445,25.31,25.91,25.6,25.61,2536.311608,64954.94028,0.000964,0.000984,0.000984,0.000964,16.76,0.01615664,
1446,25.48,26.79,25.61,26.54,3527.153821,93610.66242,0.000964,0.001008,0.000964,0.001008,13.372,0.013478976,
1447,26.46,27.2,26.49,26.78,2004.798199,53688.49576,0.000996,0.001011,0.001011,0.000996,12.533,0.012482868,
1448,25.57,26.76,26.76,25.88,1390.669521,35990.52721,0.000967,0.000997,0.000992,0.000978,50.365,0.04925697,
1449,25.53,26.78,25.89,26.01,4360.276445,113410.7903,0.000969,0.000989,0.000979,0.000969,574.537,0.556726353,
1450,25.78,26.53,26,26.42,1633.953287,43169.04585,0.000965,0.000974,0.000974,0.000968,4.423,0.004281464,
1451,26.07,26.55,26.44,26.5,1910.87936,50638.30305,0.000967,0.00098,0.00097,0.00098,20.418,0.02000964,
1452,25.86,26.76,26.54,26.19,1908.001021,49970.54674,0.00097,0.00099,0.000982,0.00099,58.986,0.05839614,
1453,26.01,26.83,26.23,26.74,2052.776615,54891.24667,0.000986,0.001009,0.000992,0.001009,3.955,0.003990595,
1454,26.52,26.95,26.81,26.72,872.2051484,23305.32157,0.000999,0.001013,0.001008,0.001002,91.52086069,0.091703902,
1455,26.27,26.89,26.72,26.33,2233.293214,58802.61032,0.000998,0.001014,0.001004,0.001014,32.05221393,0.032500945,
1456,26.1,27.13,26.37,26.96,5063.035255,136499.4305,0.000985,0.001031,0.001019,0.001031,179.55,0.18511605,
1457,26.29,27.38,26.94,26.54,2999.379472,79603.53119,0.001008,0.001039,0.001036,0.001009,1.49169565,0.001505121,
1458,26.18,27.18,26.57,26.35,2561.541135,67496.6089,0.000998,0.001022,0.001007,0.001001,40.877,0.040917877,
1459,26.25,27.18,26.38,26.93,2718.218954,73201.63643,0.000992,0.001002,0.001001,0.000993,12.835,0.012745155,
1460,26.83,27.89,26.88,27.35,5623.155082,153793.2915,0.000993,0.001027,0.000993,0.001016,72.647,0.073809352,
1461,27.15,28.28,27.33,27.75,2226.574339,61787.4379,0.001011,0.001042,0.001011,0.00103,7.354,0.00757462,
1462,27.42,28.61,27.72,28.17,3471.316754,97786.99296,0.001,0.001049,0.001032,0.001023,80.75270931,0.082610022,
1463,26.91,28.61,28.23,27.38,5150.0697,141008.9084,0.000973,0.001018,0.001018,0.001005,53.019,0.053284095,
1464,26.9,27.94,27.36,27.11,4227.090333,114596.4189,0.000974,0.001014,0.001012,0.000974,48.14226218,0.046890563,
1465,26.17,27.2,27.1,26.99,2649.119775,71499.74272,0.000969,0.000981,0.000974,0.00097,53.758,0.05214526,
1466,26.7,27.57,26.99,26.93,2430.854411,65462.90928,0.000971,0.000994,0.000976,0.000985,50.35222066,0.049596937,
1467,26.76,27.21,26.95,26.89,1393.586709,37473.54661,0.000962,0.000986,0.000986,0.000965,21.58820889,0.020832622,
1468,26.71,27.3,26.89,26.79,1203.622275,32245.04074,0.000957,0.000973,0.000965,0.000957,15.14,0.01448898,
1469,26.42,26.96,26.79,26.6,1259.178955,33494.1602,0.00095,0.00096,0.000957,0.00095,3.121,0.00296495,
1470,25.16,26.73,26.52,25.93,1921.479695,49823.9685,0.000909,0.000956,0.000955,0.000948,45.968,0.043577664,
1471,25.45,26.27,25.97,25.62,2081.459095,53326.98203,0.000934,0.00095,0.00095,0.000939,7.922,0.007438758,
1472,25.13,25.8,25.64,25.45,1842.232114,46884.8073,0.000938,0.000955,0.000942,0.000955,71.678,0.06845249,
1473,24.82,25.43,25.42,25.02,2643.104633,66130.47791,0.000935,0.000943,0.00094,0.000939,11.61730833,0.010908653,
1474,24.9,25.74,25.03,25.36,1632.426059,41398.32487,0.00093,0.000951,0.000934,0.000951,109.2618116,0.103907983,
1475,25.37,25.7,25.37,25.49,913.4551632,23283.97211,0.000948,0.000954,0.000948,0.000948,4.769,0.004521012,
1476,25.36,25.82,25.51,25.64,1552.115863,39796.25072,0.000941,0.000955,0.000948,0.000943,87.976,0.082961368,
1477,25.61,26.81,25.63,25.74,2695.95715,69393.93705,0.00089,0.000947,0.000945,0.000913,439.3139135,0.401093603,
1478,24.72,25.85,25.76,25.01,4764.117058,119150.5676,0.000869,0.000912,0.000912,0.000882,42.75,0.0377055,
1479,24.64,25.35,25.01,24.76,3074.902002,76134.57356,0.00087,0.000882,0.000878,0.000871,68.959,0.060063289,
1480,24.43,25.07,24.77,24.93,3219.116995,80252.58669,0.000861,0.000877,0.000869,0.00087,25.723,0.02237901,
1481,24.87,25.93,24.95,25.34,6703.154961,169857.9467,0.000852,0.000874,0.000872,0.000858,34.46763885,0.029573234,
1482,25.28,26.51,25.32,26.04,3877.719352,100975.8119,0.000866,0.000881,0.000869,0.000875,12.7786309,0.011181302,
1483,25.61,26.38,26.02,26.26,2307.908134,60605.6676,0.000864,0.000875,0.000864,0.000875,78.23,0.06845125,
1484,26.06,27.97,26.35,27.71,6420.213542,177904.1172,0.000794,0.000878,0.000875,0.000835,266.4120141,0.222454032,
1485,27.13,28.8,27.8,28.06,7107.363991,199432.6336,0.000799,0.000833,0.000833,0.000825,118.792399,0.098003729,
1486,27.26,28.39,28.07,27.72,5165.586037,143190.045,0.000794,0.000827,0.000827,0.000803,102.295,0.082142885,
1487,27.03,28.81,27.6,27.99,6044.792779,169193.7499,0.000796,0.000831,0.000812,0.000813,47.331,0.038480103,
1488,27.05,28.81,27.95,27.6,9034.127362,249341.9152,0.000809,0.000819,0.000813,0.000819,78.17,0.06402123,
1489,27.6,28.56,27.62,28.47,4262.456019,121352.1229,0.000821,0.000838,0.000821,0.000835,121.6531758,0.101580402,
1490,28.12,28.86,28.45,28.66,4451.639634,127583.9919,0.000823,0.00084,0.000837,0.000829,60.908,0.050492732,
1491,28.22,29.52,28.71,29.51,4601.25636,135783.0752,0.000825,0.000861,0.000833,0.000861,145.5421522,0.125311793,
1492,28.31,30.94,29.55,29.35,6339.391197,186061.1316,0.000825,0.000898,0.000865,0.00085,279.9566471,0.23796315,
1493,28.34,30.22,29.38,30,6986.764697,209602.9409,0.000823,0.000863,0.000847,0.000851,375.219,0.319311369,
1494,28.08,30.28,30,28.52,9101.804245,259583.4571,0.000815,0.000848,0.00084,0.000815,271.2202459,0.2210445,
1495,27.74,29.08,28.58,28.9,5778.867041,167009.2575,0.000807,0.000835,0.000813,0.000835,129.534,0.10816089,
1496,28.79,30.05,28.93,29.89,3827.484635,114403.5157,0.000834,0.000861,0.000835,0.000861,36.794,0.031679634,
1497,29.73,30.72,29.92,30.51,6275.109158,191453.5804,0.000859,0.000875,0.000859,0.000869,303.773,0.263978737,
1498,29.98,31.31,30.44,31,8365.401397,259327.4433,0.000866,0.00089,0.000866,0.000882,197.9135735,0.174559772,
1499,30.04,31.85,30.98,30.89,9438.553241,291556.9096,0.000869,0.000908,0.000882,0.000869,138.7734597,0.120594137,
1500,30.66,31.69,30.87,31.36,4186.21563,131279.7222,0.000868,0.000893,0.000868,0.000884,161.8261261,0.143054295,
1501,27.89,32.71,31.37,30.55,16266.05415,496927.9542,0.000768,0.000878,0.000878,0.000833,410.034,0.341558322,
1502,30.08,32.32,30.44,32.15,10659.8456,342714.0361,0.000831,0.000862,0.000833,0.000862,147.0669986,0.126771753,
1503,31.13,33.4,32.16,33.12,6738.762323,223187.8082,0.000843,0.000898,0.000866,0.00088,231.0655909,0.20333772,
1504,31.75,33.99,33.14,33.62,9058.160333,304535.3504,0.000865,0.000917,0.000885,0.000917,416.148,0.381607716,
1505,31.76,34.62,33.67,32.04,10042.37711,321757.7625,0.000867,0.000931,0.000917,0.000867,403.081,0.349471227,
1506,30.01,32.54,32.07,30.91,7220.816221,223195.4294,0.000858,0.000886,0.000869,0.00088,122.342,0.10766096,
1507,30.91,32.82,30.91,32.27,6799.99413,219435.8106,0.00085,0.000885,0.000877,0.00086,146.746,0.12620156,
1508,30.04,32.64,32.31,30.57,6084.369189,185999.1661,0.000839,0.000881,0.00086,0.000863,245.184771,0.211594457,
1509,29.51,31.31,30.65,30.71,5423.96282,166569.8982,0.000823,0.000858,0.000853,0.000839,64.568,0.054172552,
1510,29.05,30.78,30.67,29.92,6054.819806,181160.2086,0.000808,0.000849,0.000831,0.000814,550.107,0.447787098,
1511,29.24,30.7,29.9,30.54,8052.836019,245933.612,0.000809,0.000825,0.000816,0.000821,18.165,0.014913465,
1512,30.27,31.47,30.51,30.71,6942.752412,213211.9266,0.000812,0.000835,0.000826,0.000818,107.407,0.087858926,
1513,27.68,31.25,30.71,27.99,9146.902006,256021.7872,0.00077,0.000842,0.000824,0.000781,249.027,0.194490087,
1514,27.95,29.54,27.96,29.19,11501.57119,335730.8631,0.000778,0.000789,0.000782,0.000778,50.58791805,0.0393574,
1515,28.97,29.79,29.18,29.54,6194.961265,182999.1558,0.000778,0.000795,0.000778,0.000793,22.59191971,0.017915392,
1516,29.61,30.53,29.63,30,7519.147239,225574.4172,0.000791,0.000814,0.000799,0.000814,8.063,0.006563282,
1517,30.06,31.28,30.11,31.19,3965.033698,123669.401,0.000817,0.000829,0.000818,0.000828,38.682,0.032028696,
1518,29.83,31.26,31.06,30.8,5756.097591,177287.8058,0.000806,0.00083,0.00083,0.000806,27.935,0.02251561,
1519,29.07,30.98,30.78,29.82,6237.029949,185988.2331,0.000789,0.00081,0.000804,0.000803,36.42389578,0.029248388,
1520,29.13,30.5,29.83,30.03,5177.41678,155477.8259,0.00079,0.000803,0.000801,0.000793,40.16844974,0.031853581,
1521,29.53,30.44,30.05,30.02,9248.533032,277640.9616,0.000778,0.000794,0.000794,0.000793,89.734,0.071159062,
1522,29.11,30.3,29.99,30.21,6852.429897,207011.9072,0.000793,0.0008,0.000794,0.0008,1.549,0.0012392,
1523,30.06,30.73,30.17,30.67,4457.572318,136713.743,0.000789,0.000801,0.000801,0.000796,27.506,0.021894776,
1524,30.68,32.38,30.74,31.89,7344.261348,234208.4944,0.000797,0.000814,0.000797,0.000811,20.58222441,0.016692184,
1525,31.05,32.01,31.84,31.59,5868.690088,185391.9199,0.000785,0.000807,0.000802,0.000785,45.892,0.03602522,
1526,30.74,33.33,31.6,32.47,13925.74982,452169.0967,0.00074,0.000798,0.000784,0.000773,596.4309619,0.461041134,
1527,31.44,32.75,32.43,32.61,9391.731266,306264.3566,0.000729,0.000781,0.000771,0.000742,95.8840757,0.071145984,
1528,31.24,32.97,32.66,32.06,11900.90267,381542.9395,0.000724,0.000745,0.000744,0.00074,131.1767945,0.097070828,
1529,31.8,34.13,32.01,33.23,18335.22341,609279.4739,0.00073,0.000771,0.000734,0.000771,213.0000896,0.164223069,
1530,32.99,35.69,33.27,34.69,14573.08418,505540.2902,0.000766,0.000812,0.000771,0.000794,252.092,0.200161048,
1531,34.34,36,34.72,35.03,14109.77516,494265.424,0.000785,0.000808,0.000797,0.000797,2061.997906,1.643412331,
1532,34.47,36.39,35.08,34.91,10091.09371,352280.0815,0.000794,0.000827,0.000797,0.000794,43.983,0.034922502,
1533,30.4,35.03,34.9,32.38,12476.9628,404004.0556,0.000756,0.000803,0.000795,0.000785,184.1729225,0.144575744,
1534,32.1,33.4,32.41,32.92,7355.686134,242149.1875,0.000777,0.000801,0.000789,0.000801,105,0.084105,
1535,31.66,33.69,33,33.36,8179.066023,272853.6425,0.000781,0.000798,0.000787,0.000786,104.962,0.082500132,
1536,32.32,35.12,33.3,34.02,7297.162422,248249.4656,0.000776,0.000816,0.000779,0.000791,118.0224462,0.093355755,
1537,31.86,34.06,34.06,32.04,5834.67537,186942.9989,0.000762,0.000793,0.000785,0.00077,50.898,0.03919146,
1538,31.62,33.01,32.04,32.83,10468.38764,343677.1664,0.000752,0.000776,0.000773,0.000776,544.94,0.42287344,
1539,31.73,34.76,32.81,31.83,6260.680351,199277.4556,0.000766,0.000843,0.000777,0.000779,167.6471237,0.130597109,
1540,29.65,32.13,31.83,31.43,6700.215096,210587.7605,0.000734,0.000769,0.000764,0.000747,28.2830996,0.021127475,
1541,30.18,32.11,31.45,30.47,7445.714569,226870.9229,0.00072,0.000743,0.000741,0.00072,83.385,0.0600372,
1542,29.92,31.82,30.49,31.22,7374.823778,230241.9984,0.000708,0.000724,0.000721,0.000717,37.71786187,0.027043707,
1543,30.91,32.39,31.14,32.21,9525.714661,306823.2692,0.000715,0.00074,0.000715,0.000734,20.78447551,0.015255805,
1544,31.9,34.56,32.26,33.16,9900.897454,328313.7596,0.000729,0.000758,0.000734,0.000754,168.056,0.126714224,
1545,31.92,33.42,33.18,33.42,9960.816703,332890.4942,0.000737,0.000764,0.000748,0.000757,56.202,0.042544914,
1546,32.67,35.5,33.4,34.5,21618.63631,745842.9526,0.000752,0.000809,0.000758,0.000804,164.026,0.131876904,
1547,34.14,35.7,34.51,35.35,16666.22121,589150.9199,0.000798,0.000816,0.000798,0.000809,140.6853916,0.113814482,
1548,33.85,37,35.32,36.25,15821.34767,573523.8529,0.000802,0.000865,0.000814,0.000848,217.2384693,0.184218222,
1549,34.5,39,36.22,38.46,13818.23462,531449.3035,0.000828,0.0009,0.000844,0.000879,384.729,0.338176791,
1550,36.32,38.61,38.42,36.9,10124.57966,373596.9896,0.000855,0.000881,0.000879,0.000869,167.576,0.145623544,
1551,32.09,37.2,36.9,32.93,39415.54701,1297953.963,0.000767,0.000871,0.00087,0.000786,638.4520795,0.501823334,
1552,32.57,33.53,32.94,32.95,13353.98595,440013.8369,0.000771,0.000794,0.000794,0.000778,81.25094785,0.063213237,
1553,30.75,33.11,32.97,31.73,14377.4858,456197.6243,0.00073,0.00078,0.00078,0.000748,262.439,0.196304372,
1554,30.7,33.61,31.74,33.32,16685.29837,555954.1418,0.00074,0.000787,0.000741,0.00075,58.84650598,0.044134879,
1555,32.31,34.01,33.29,32.83,14731.92591,483649.1277,0.000724,0.000768,0.000742,0.000731,181.191,0.132450621,
1556,27.57,33.8,32.89,29,26434.2649,766593.682,0.000653,0.000745,0.00073,0.000677,224.1219293,0.151730546,
1557,28.42,31.45,28.98,30.08,15956.69427,479977.3638,0.00067,0.000713,0.000677,0.000683,141.0888841,0.096363708,
1558,28.2,30.6,30.09,29.58,9776.101286,289177.076,0.000649,0.000699,0.000681,0.000666,193.7125858,0.129012582,
1559,27.65,29.58,29.58,28.74,5891.970563,169335.234,0.000631,0.000662,0.000662,0.000656,289.617,0.189988752,
1560,26.81,29.36,28.71,27.16,6058.90082,164559.7463,0.000612,0.00066,0.000657,0.00062,42.244,0.02619128,
1561,25.32,28.51,27.15,28.38,11714.74903,332464.5775,0.000587,0.000617,0.000612,0.000606,118.1817755,0.071618156,
1562,26.37,28.6,28.43,27.33,9602.227537,262428.8786,0.000565,0.000605,0.0006,0.000605,181.7840169,0.10997933,
1563,26.85,29.99,27.3,29.46,12019.74991,354101.8322,0.000602,0.000636,0.000604,0.00063,209.5054545,0.131988436,
1564,29.21,30.81,29.39,30.09,12871.06946,387290.48,0.000625,0.000651,0.000633,0.00065,113.053,0.07348445,
1565,28,31.23,30.08,29,8651.092775,250881.6905,0.000645,0.000687,0.000648,0.000662,462.3431377,0.306071157,
1566,28.08,30.04,29,29.49,4190.833807,123587.689,0.000672,0.000695,0.000674,0.000685,117.4902206,0.080480801,
1567,28.21,29.62,29.46,28.29,4184.764974,118387.0011,0.000672,0.000687,0.000681,0.000676,13.90601024,0.009400463,
1568,28.21,29.8,28.21,29.2,4746.379543,138594.2827,0.00068,0.000696,0.000682,0.000685,47.364,0.03244434,
1569,28.87,29.9,29.24,29.48,5882.351587,173411.7248,0.000661,0.000713,0.000685,0.000683,1227.428,0.838333324,
1570,28.51,29.59,29.47,28.83,4338.12362,125068.104,0.000673,0.000688,0.000685,0.000673,24.857,0.016728761,
1571,27.33,29.14,28.85,27.85,4916.116209,136913.8364,0.00066,0.000679,0.000672,0.00066,4.77953731,0.003154495,
1572,25.71,28,27.84,27.55,8066.494903,222231.9346,0.00064,0.000661,0.000658,0.000659,45.248,0.029818432,
1573,27.33,28.91,27.54,28.75,5605.262341,161151.2923,0.000664,0.000694,0.000664,0.000694,96.33008758,0.066853081,
1574,28.47,29.81,28.77,28.61,10577.31039,302616.8502,0.000689,0.000705,0.0007,0.000689,28.98429885,0.019970182,
1575,27.28,28.77,28.6,27.7,4104.395011,113691.7418,0.000681,0.000697,0.000686,0.000683,85.20402164,0.058194347,
1576,25.78,28.29,27.73,26.88,8342.732935,224252.6613,0.000669,0.000716,0.000678,0.000669,832.1414444,0.556702626,
1577,25.8,27.67,26.94,27.06,6626.479326,179312.5306,0.000667,0.000687,0.000669,0.000671,111.582,0.074871522,
1578,26.38,27.24,27.04,26.96,3787.099936,102100.2143,0.000668,0.000673,0.000671,0.000673,9.931,0.006683563,
1579,26.85,28.13,26.99,27.73,3820.209435,105934.4076,0.000662,0.000682,0.000676,0.000666,11.009,0.007331994,
